Unnamed: 0,id,price,size,side,liquidation,time,datetime,day,price*size,adjusted_size,average,premium,premium*size
2711,1277014362,14.1,39.5,-1,False,2021-06-10T19:02:57.115762+00:00,2021-06-10 19:03:00,2021-06-10,556.9499999999999,-39.5,14.0322,0.004831744131355009,0.19085389318852286
2712,1277014347,14.1,37.4,-1,False,2021-06-10T19:02:56.553770+00:00,2021-06-10 19:03:00,2021-06-10,527.3399999999999,-37.4,14.0322,0.004831744131355009,0.18070723051267734
2713,1277014334,14.1,42.2,-1,False,2021-06-10T19:02:56.115324+00:00,2021-06-10 19:03:00,2021-06-10,595.02,-42.2,14.0322,0.004831744131355009,0.20389960234318139
2714,1277014317,14.1,40.1,-1,False,2021-06-10T19:02:55.467757+00:00,2021-06-10 19:03:00,2021-06-10,565.41,-40.1,14.0322,0.004831744131355009,0.19375293966733587
2715,1277014297,14.1,31.2,-1,False,2021-06-10T19:02:54.931309+00:00,2021-06-10 19:03:00,2021-06-10,439.91999999999996,-31.2,14.0322,0.004831744131355009,0.15075041689827628
2716,1277009865,14.1,31.2,-1,False,2021-06-10T19:01:27.066266+00:00,2021-06-10 19:02:00,2021-06-10,439.91999999999996,-31.2,14.04875,0.0036480113889134635,0.11381795533410007
2717,1277009184,14.1,31.2,-1,False,2021-06-10T19:01:15.624022+00:00,2021-06-10 19:02:00,2021-06-10,439.91999999999996,-31.2,14.04875,0.0036480113889134635,0.11381795533410007
2718,1277009073,14.1,31.2,-1,False,2021-06-10T19:01:13.567514+00:00,2021-06-10 19:02:00,2021-06-10,439.91999999999996,-31.2,14.04875,0.0036480113889134635,0.11381795533410007
2719,1276897154,14.25,0.3,1,False,2021-06-10T18:22:05.504607+00:00,2021-06-10 18:23:00,2021-06-10,4.2749999999999995,0.3,14.162875,0.006151646470084593,0.0018454939410253778
2720,1276540516,14.5325,0.3,-1,False,2021-06-10T17:05:23.398360+00:00,2021-06-10 17:06:00,2021-06-10,4.35975,-0.3,14.51375,0.001291878391180834,0.0003875635173542502
2721,1276348377,14.0,2.0,-1,False,2021-06-10T16:13:46.193713+00:00,2021-06-10 16:14:00,2021-06-10,28.0,-2.0,13.98945,0.000754139726722558,0.001508279453445116
2722,1276283845,14.2125,0.3,1,False,2021-06-10T16:05:03.444068+00:00,2021-06-10 16:06:00,2021-06-10,4.26375,0.3,14.193150000000001,0.0013633337208440732,0.00040900011625322197
2723,1275889814,14.55,0.3,1,False,2021-06-10T14:37:04.336747+00:00,2021-06-10 14:38:00,2021-06-10,4.365,0.3,14.531600000000001,0.0012662060612733672,0.00037986181838201016
2724,1275889186,14.555,50.9,-1,False,2021-06-10T14:36:54.368679+00:00,2021-06-10 14:37:00,2021-06-10,740.8494999999999,-50.9,14.49175,0.004364552245242903,0.22215570928286377
2725,1275889164,14.555,31.2,-1,False,2021-06-10T14:36:53.986037+00:00,2021-06-10 14:37:00,2021-06-10,454.116,-31.2,14.49175,0.004364552245242903,0.13617403005157858
2726,1275866345,14.555,31.2,-1,False,2021-06-10T14:31:11.917080+00:00,2021-06-10 14:32:00,2021-06-10,454.116,-31.2,14.5812,-0.0017968342797575199,-0.05606122952843462
2727,1275643129,15.0175,42.9,-1,False,2021-06-10T13:49:02.559453+00:00,2021-06-10 13:50:00,2021-06-10,644.2507499999999,-42.9,14.9992,0.0012200650701370552,0.052340791508879665
